# z	phi_prime_sq	E2	dE2_dz
1.469004200840168028e+00 2.193347035507121554e-03 5.153317676032193262e+00 5.459426922861913667e+00
1.469604120824164806e+00 2.191170508972304504e-03 5.156593686198116977e+00 5.462063559330406548e+00
1.470204040808161583e+00 2.188995926023014349e-03 5.159871278325302235e+00 5.464700830402994924e+00
1.470803960792158360e+00 2.186823286836800037e-03 5.163150452794470269e+00 5.467338736104337293e+00
1.471403880776155138e+00 2.184652591582781928e-03 5.166431209986353856e+00 5.469977276459052185e+00
1.472003800760151915e+00 2.182483840421611029e-03 5.169713550281701764e+00 5.472616451491718159e+00
1.472603720744148692e+00 2.180317033505571340e-03 5.172997474061276080e+00 5.475256261226872923e+00
1.473203640728145469e+00 2.178152170978402483e-03 5.176282981705856656e+00 5.477896705689015988e+00
1.473803560712142469e+00 2.175989252975742919e-03 5.179570073596238444e+00 5.480537784902610454e+00
1.474403480696139246e+00 2.173828279624685431e-03 5.182858750113222612e+00 5.483179498892071457e+00
1.475003400680136023e+00 2.171669251044211230e-03 5.186149011637635198e+00 5.485821847681782160e+00
1.475603320664132800e+00 2.169512167345088918e-03 5.189440858550311120e+00 5.488464831296083979e+00
1.476203240648129578e+00 2.167357028629627279e-03 5.192734291232103061e+00 5.491108449759276589e+00
1.476803160632126355e+00 2.165203834992257288e-03 5.196029310063877027e+00 5.493752703095625023e+00
1.477403080616123132e+00 2.163052586519150465e-03 5.199325915426512346e+00 5.496397591329352572e+00
1.478003000600119909e+00 2.160903283288383245e-03 5.202624107700905220e+00 5.499043114484642558e+00
1.478602920584116687e+00 2.158755925369971237e-03 5.205923887267963401e+00 5.501689272585640111e+00
1.479202840568113464e+00 2.156610512825826286e-03 5.209225254508612402e+00 5.504336065656452170e+00
1.479802760552110463e+00 2.154467045709996306e-03 5.212528209803787504e+00 5.506983493721143930e+00
1.480402680536107241e+00 2.152325524068483559e-03 5.215832753534447086e+00 5.509631556803746832e+00
1.481002600520104018e+00 2.150185947939420739e-03 5.219138886081551298e+00 5.512280254928247025e+00
1.481602520504100795e+00 2.148048317352882746e-03 5.222446607826086051e+00 5.514929588118594239e+00
1.482202440488097572e+00 2.145912632331336417e-03 5.225755919149047024e+00 5.517579556398703566e+00
1.482802360472094350e+00 2.143778892889119242e-03 5.229066820431443219e+00 5.520230159792443914e+00
1.483402280456091127e+00 2.141647099033015290e-03 5.232379312054300513e+00 5.522881398323651325e+00
1.484002200440087904e+00 2.139517250761942095e-03 5.235693394398656331e+00 5.525533272016120101e+00
1.484602120424084681e+00 2.137389348067118486e-03 5.239009067845564083e+00 5.528185780893608126e+00
1.485202040408081459e+00 2.135263390932022089e-03 5.242326332776090503e+00 5.530838924979832427e+00
1.485801960392078458e+00 2.133139379332557595e-03 5.245645189571318312e+00 5.533492704298474507e+00
1.486401880376075235e+00 2.131017313236878517e-03 5.248965638612342666e+00 5.536147118873175010e+00
1.487001800360072012e+00 2.128897192605552855e-03 5.252287680280273818e+00 5.538802168727536390e+00
1.487601720344068790e+00 2.126779017391728765e-03 5.255611314956235347e+00 5.541457853885123797e+00
1.488201640328065567e+00 2.124662787540752482e-03 5.258936543021366816e+00 5.544114174369461523e+00
1.488801560312062344e+00 2.122548502990812339e-03 5.262263364856816672e+00 5.546771130204041000e+00
1.489401480296059121e+00 2.120436163672350261e-03 5.265591780843755565e+00 5.549428721412311027e+00
1.490001400280055899e+00 2.118325769508432998e-03 5.268921791363361251e+00 5.552086948017682211e+00
1.490601320264052676e+00 2.116217320414779442e-03 5.272253396796829250e+00 5.554745810043529630e+00
1.491201240248049453e+00 2.114110816299787522e-03 5.275586597525367516e+00 5.557405307513190174e+00
1.491801160232046453e+00 2.112006257064358121e-03 5.278921393930201766e+00 5.560065440449961649e+00
1.492401080216043230e+00 2.109903642602199095e-03 5.282257786392562160e+00 5.562726208877101897e+00
1.493001000200040007e+00 2.107802972799640955e-03 5.285595775293703724e+00 5.565387612817833229e+00
1.493600920184036784e+00 2.105704247535873652e-03 5.288935361014887704e+00 5.568049652295342433e+00
1.494200840168033562e+00 2.103607466682836866e-03 5.292276543937394884e+00 5.570712327332773661e+00
1.494800760152030339e+00 2.101512630105246884e-03 5.295619324442516707e+00 5.573375637953237316e+00
1.495400680136027116e+00 2.099419737660693751e-03 5.298963702911557050e+00 5.576039584179803832e+00
1.496000600120023893e+00 2.097328789199730172e-03 5.302309679725837555e+00 5.578704166035509893e+00
1.496600520104020671e+00 2.095239784565567937e-03 5.305657255266692296e+00 5.581369383543347773e+00
1.497200440088017448e+00 2.093152723594640403e-03 5.309006429915467784e+00 5.584035236726278661e+00
1.497800360072014447e+00 2.091067606116225192e-03 5.312357204053525628e+00 5.586701725607224667e+00
1.498400280056011225e+00 2.088984431952607690e-03 5.315709578062238094e+00 5.589368850209067041e+00
1.499000200040008002e+00 2.086903200919103599e-03 5.319063552322996991e+00 5.592036610554654175e+00
1.499600120024004779e+00 2.084823912824023805e-03 5.322419127217202117e+00 5.594705006666792713e+00
1.500200040008001556e+00 2.082746567468964083e-03 5.325776303126270150e+00 5.597374038568259103e+00
1.500799959991998334e+00 2.080671164648498477e-03 5.329135080431630200e+00 5.600043706281786271e+00
1.501399879975995111e+00 2.078597704150405689e-03 5.332495459514728253e+00 5.602714009830073394e+00
1.501999799959991888e+00 2.076526185755498202e-03 5.335857440757017400e+00 5.605384949235778791e+00
1.502599719943988665e+00 2.074456609238043824e-03 5.339221024539969385e+00 5.608056524521528807e+00
1.503199639927985443e+00 2.072388974365393152e-03 5.342586211245068384e+00 5.610728735709909820e+00
1.503799559911982442e+00 2.070323280898207254e-03 5.345953001253811898e+00 5.613401582823470903e+00
1.504399479895979219e+00 2.068259528590481525e-03 5.349321394947711639e+00 5.616075065884726492e+00
1.504999399879975996e+00 2.066197717189439866e-03 5.352691392708289086e+00 5.618749184916151940e+00
1.505599319863972774e+00 2.064137846435954923e-03 5.356062994917086151e+00 5.621423939940187964e+00
1.506199239847969551e+00 2.062079916063784806e-03 5.359436201955651846e+00 5.624099330979236200e+00
1.506799159831966328e+00 2.060023925800584434e-03 5.362811014205551174e+00 5.626775358055664533e+00
1.507399079815963105e+00 2.057969875367275398e-03 5.366187432048363348e+00 5.629452021191800881e+00
1.507998999799959883e+00 2.055917764478198614e-03 5.369565455865678238e+00 5.632129320409940298e+00
1.508598919783956660e+00 2.053867592841340274e-03 5.372945086039102591e+00 5.634807255732338760e+00
1.509198839767953437e+00 2.051819360157961045e-03 5.376326322950254699e+00 5.637485827181214937e+00
1.509798759751950437e+00 2.049773066123345908e-03 5.379709166980766177e+00 5.640165034778755526e+00
1.510398679735947214e+00 2.047728710425905999e-03 5.383093618512279299e+00 5.642844878547106369e+00
1.510998599719943991e+00 2.045686292747862095e-03 5.386479677926454990e+00 5.645525358508378666e+00
1.511598519703940768e+00 2.043645812765203414e-03 5.389867345604964832e+00 5.648206474684647205e+00
1.512198439687937546e+00 2.041607270147384901e-03 5.393256621929492844e+00 5.650888227097953020e+00
1.512798359671934323e+00 2.039570664557678083e-03 5.396647507281736367e+00 5.653570615770295404e+00
1.513398279655931100e+00 2.037535995653197950e-03 5.400040002043406062e+00 5.656253640723644338e+00
1.513998199639927877e+00 2.035503263084530428e-03 5.403434106596228581e+00 5.658937301979927170e+00
1.514598119623924655e+00 2.033472466496415425e-03 5.406829821321939455e+00 5.661621599561041940e+00
1.515198039607921432e+00 2.031443605526983120e-03 5.410227146602291093e+00 5.664306533488844053e+00
1.515797959591918431e+00 2.029416679808694612e-03 5.413626082819046559e+00 5.666992103785161383e+00
1.516397879575915209e+00 2.027391688967518802e-03 5.417026630353979577e+00 5.669678310471774729e+00
1.516997799559911986e+00 2.025368632623472751e-03 5.420428789588881635e+00 5.672365153570437357e+00
1.517597719543908763e+00 2.023347510390520205e-03 5.423832560905555766e+00 5.675052633102867006e+00
1.518197639527905540e+00 2.021328321876526921e-03 5.427237944685820104e+00 5.677740749090740557e+00
1.518797559511902318e+00 2.019311066683288428e-03 5.430644941311499885e+00 5.680429501555703808e+00
1.519397479495899095e+00 2.017295744406744692e-03 5.434053551164439000e+00 5.683118890519364363e+00
1.519997399479895872e+00 2.015282354636875172e-03 5.437463774626491997e+00 5.685808916003296076e+00
1.520597319463892649e+00 2.013270896957658051e-03 5.440875612079524970e+00 5.688499578029038162e+00
1.521197239447889427e+00 2.011261370947091918e-03 5.444289063905420889e+00 5.691190876618088978e+00
1.521797159431886426e+00 2.009253776177414349e-03 5.447704130486073382e+00 5.693882811791919352e+00
1.522397079415883203e+00 2.007248112214997382e-03 5.451120812203386734e+00 5.696575383571958362e+00
1.522996999399879980e+00 2.005244378620432092e-03 5.454539109439281219e+00 5.699268591979602228e+00
1.523596919383876758e+00 2.003242574948230648e-03 5.457959022575687769e+00 5.701962437036211639e+00
1.524196839367873535e+00 2.001242700747492883e-03 5.461380551994551524e+00 5.704656918763111761e+00
1.524796759351870312e+00 1.999244755561480416e-03 5.464803698077830951e+00 5.707352037181595783e+00
1.525396679335867089e+00 1.997248738927571553e-03 5.468228461207496949e+00 5.710047792312917814e+00
1.525996599319863867e+00 1.995254650377610399e-03 5.471654841765531074e+00 5.712744184178299101e+00
1.526596519303860644e+00 1.993262489437601977e-03 5.475082840133930873e+00 5.715441212798923587e+00
1.527196439287857421e+00 1.991272255628191018e-03 5.478512456694704547e+00 5.718138878195943242e+00
1.527796359271854421e+00 1.989283948464166691e-03 5.481943691829870957e+00 5.720837180390472732e+00
1.528396279255851198e+00 1.987297567454804782e-03 5.485376545921465841e+00 5.723536119403593858e+00
1.528996199239847975e+00 1.985313112103828659e-03 5.488811019351537368e+00 5.726235695256352010e+00
1.529596119223844752e+00 1.983330581909432261e-03 5.492247112502140816e+00 5.728935907969759711e+00
1.530196039207841530e+00 1.981349976364168639e-03 5.495684825755352776e+00 5.731636757564793072e+00
1.530795959191838307e+00 1.979371294955363687e-03 5.499124159493252506e+00 5.734338244062393564e+00
1.531395879175835084e+00 1.977394537164620016e-03 5.502565114097940580e+00 5.737040367483469794e+00
1.531995799159831861e+00 1.975419702468225909e-03 5.506007689951522899e+00 5.739743127848892179e+00
1.532595719143828639e+00 1.973446790337046904e-03 5.509451887436124906e+00 5.742446525179500938e+00
1.533195639127825416e+00 1.971475800236676713e-03 5.512897706933880038e+00 5.745150559496101650e+00
1.533795559111822415e+00 1.969506731627077272e-03 5.516345148826934164e+00 5.747855230819460814e+00
1.534395479095819192e+00 1.967539583963044507e-03 5.519794213497445590e+00 5.750560539170315622e+00
1.534995399079815970e+00 1.965574356694164537e-03 5.523244901327589496e+00 5.753266484569365957e+00
1.535595319063812747e+00 1.963611049264522672e-03 5.526697212699547279e+00 5.755973067037279733e+00
1.536195239047809524e+00 1.961649661113099800e-03 5.530151147995516325e+00 5.758680286594688447e+00
1.536795159031806302e+00 1.959690191673480082e-03 5.533606707597704677e+00 5.761388143262188954e+00
1.537395079015803079e+00 1.957732640374251244e-03 5.537063891888335476e+00 5.764096637060348804e+00
1.537994998999799856e+00 1.955777006638709670e-03 5.540522701249640747e+00 5.766805768009695576e+00
1.538594918983796633e+00 1.953823289884879921e-03 5.543983136063865835e+00 5.769515536130726652e+00
1.539194838967793411e+00 1.951871489525853001e-03 5.547445196713271187e+00 5.772225941443902997e+00
1.539794758951790188e+00 1.949921604969428145e-03 5.550908883580125242e+00 5.774936983969654491e+00
1.540394678935787187e+00 1.947973635618385378e-03 5.554374197046714201e+00 5.777648663728375489e+00
1.540994598919783964e+00 1.946027580870509375e-03 5.557841137495326933e+00 5.780360980740424814e+00
1.541594518903780742e+00 1.944083440118352449e-03 5.561309705308273621e+00 5.783073935026129320e+00
1.542194438887777519e+00 1.942141212749761694e-03 5.564779900867875995e+00 5.785787526605782993e+00
1.542794358871774296e+00 1.940200898147272698e-03 5.568251724556461113e+00 5.788501755499646073e+00
1.543394278855771073e+00 1.938262495688566640e-03 5.571725176756374687e+00 5.791216621727942382e+00
1.543994198839767851e+00 1.936326004746428443e-03 5.575200257849972196e+00 5.793932125310865544e+00
1.544594118823764628e+00 1.934391424688642041e-03 5.578676968219622445e+00 5.796648266268572769e+00
1.545194038807761405e+00 1.932458754878262292e-03 5.582155308247704895e+00 5.799365044621191956e+00
1.545793958791758183e+00 1.930527994673194745e-03 5.585635278316610552e+00 5.802082460388812812e+00
1.546393878775755182e+00 1.928599143426592026e-03 5.589116878808746414e+00 5.804800513591493960e+00
1.546993798759751959e+00 1.926672200487001716e-03 5.592600110106522138e+00 5.807519204249260270e+00
1.547593718743748736e+00 1.924747165197878904e-03 5.596084972592372253e+00 5.810238532382102861e+00
1.548193638727745514e+00 1.922824036897988632e-03 5.599571466648733953e+00 5.812958498009981767e+00
1.548793558711742291e+00 1.920902814921359716e-03 5.603059592658058641e+00 5.815679101152819719e+00
1.549393478695739068e+00 1.918983498597241159e-03 5.606549351002811044e+00 5.818400341830510136e+00
1.549993398679735845e+00 1.917066087250310748e-03 5.610040742065467434e+00 5.821122220062913577e+00
1.550593318663732623e+00 1.915150580200319225e-03 5.613533766228516519e+00 5.823844735869854183e+00
1.551193238647729400e+00 1.913236976762548247e-03 5.617028423874455001e+00 5.826567889271125011e+00
1.551793158631726177e+00 1.911325276247513539e-03 5.620524715385798231e+00 5.829291680286485366e+00
1.552393078615723176e+00 1.909415477961177608e-03 5.624022641145066004e+00 5.832016108935663468e+00
1.552992998599719954e+00 1.907507581204900956e-03 5.627522201534794100e+00 5.834741175238353783e+00
1.553592918583716731e+00 1.905601585275339517e-03 5.631023396937530734e+00 5.837466879214215254e+00
1.554192838567713508e+00 1.903697489464774469e-03 5.634526227735834780e+00 5.840193220882879288e+00
1.554792758551710286e+00 1.901795293060881513e-03 5.638030694312277546e+00 5.842920200263939989e+00
1.555392678535707063e+00 1.899894995346814797e-03 5.641536797049438334e+00 5.845647817376960376e+00
1.555992598519703840e+00 1.897996595601160724e-03 5.645044536329912432e+00 5.848376072241469714e+00
1.556592518503700617e+00 1.896100093098204882e-03 5.648553912536307564e+00 5.851104964876968850e+00
1.557192438487697395e+00 1.894205487107643651e-03 5.652064926051239446e+00 5.853834495302920438e+00
1.557792358471694172e+00 1.892312776894909242e-03 5.655577577257338007e+00 5.856564663538759596e+00
1.558392278455691171e+00 1.890421961720821021e-03 5.659091866537241167e+00 5.859295469603884143e+00
1.558992198439687948e+00 1.888533040841908813e-03 5.662607794273603723e+00 5.862026913517662585e+00
1.559592118423684726e+00 1.886646013510494442e-03 5.666125360849089354e+00 5.864758995299431454e+00
1.560192038407681503e+00 1.884760878974281462e-03 5.669644566646373285e+00 5.867491714968493532e+00
1.560791958391678280e+00 1.882877636476922413e-03 5.673165412048144951e+00 5.870225072544118738e+00
1.561391878375675057e+00 1.880996285257612683e-03 5.676687897437099117e+00 5.872959068045547681e+00
1.561991798359671835e+00 1.879116824551348977e-03 5.680212023195947424e+00 5.875693701491985443e+00
1.562591718343668612e+00 1.877239253588767337e-03 5.683737789707411281e+00 5.878428972902605132e+00
1.563191638327665389e+00 1.875363571596523919e-03 5.687265197354227197e+00 5.881164882296552321e+00
1.563791558311662167e+00 1.873489777796709518e-03 5.690794246519135235e+00 5.883901429692934393e+00
